hcho,gps_num,app,gps_alt,s_d2,odm,s_d0,s_d1,s_h0,SiteName,gps_fix,s_gg,gps_lat,s_t0,timestamp,adf_status,gps_lon,SiteAddr,date,device_id,s_g8,c_d0,fw_ver,s_g1,time,model,c_d0_method,name,area
,9,AirBox,2,5,,7,8,100,新北市樹林國小,1,,24.989,23.75,2020-05-23T02:12:22Z,,121.417,N/A,2020-05-23,74DA38F7C398,,4.85,,,02:12:22,,LR/14/4.97,樹林區樹林國小,new_taipei
,9,AirBox,2,14,,27,29,100,高雄市市立岡山國小,1,,22.791,26,2020-05-23T02:17:46Z,,120.293,高雄市岡山國小 高雄市岡山區柳橋東路36號,2020-05-23,74DA38F210B4,,14.11,,,02:17:46,,LR/30/17.62,高雄市岡山區岡山國小2,kaohsiung
0,9,AirBox,2,10,acelink.edimax,54,55,92,臺中市立國安國小,1,0,24.1940608527,27.5,2020-05-23T02:12:07Z,0,120.608397983,臺中市西屯區永安里國祥街1號,2020-05-23,08BEAC0A00AA,0,25.53,v1.06,0,02:12:07,AI-1003WN,BRR/30/5.74,,
,9,AirBox,2,4,,7,7,100,高雄市市立金竹國小,1,,23.009,26.75,2020-05-23T02:14:41Z,,120.514,高雄市金竹國小 高雄市內門區金竹里吉民28號,2020-05-23,74DA38F210B6,,7.66,,,02:14:41,,BRR/30/14.05,高雄市內門區金竹國小,kaohsiung
,9,AirBox,2,11,,31,38,81,08BEAC028622,1,,23.905,26.37,2020-05-23T02:14:52Z,,120.689,N/A,2020-05-23,08BEAC028622,,21.12,,,02:14:52,,BRR/30/0.97,佳音英語-南投分校,nantou
,9,AirBox,2,22,,34,38,100,高雄市市立忠義國小,1,,22.616,25.5,2020-05-23T02:16:31Z,,120.384,高雄市忠義國小 高雄市大寮區忠義路1號,2020-05-23,74DA38F210B0,,17.61,,,02:16:31,,LR/30/10.02,高雄市大寮區忠義國小,kaohsiung
,9,AirBox,2,14,,20,21,84,高雄市市立昭明國小,1,,22.542,27.12,2020-05-23T02:15:25Z,,120.408,高雄市昭明國小 高雄市大寮區鳳林一路300巷80號,2020-05-23,74DA38F210B2,,14.33,,,02:15:25,,LR/30/15.91,高雄市大寮區昭明國小,NA
,9,AirBox,2,13,,20,23,100,08BEAC028626,1,,24.0988032,27.12,2020-05-23T02:15:35Z,,120.7253972,N/A,2020-05-23,08BEAC028626,,7.65,,,02:15:35,,BRR/30/10.4,myPM2.5_26,taichuang
,9,AirBox,2,7,,12,12,100,高雄市市立景義國小,1,,22.956,24.75,2020-05-23T02:12:54Z,,120.493,高雄市景義國小 高雄市內門區永富里萊坑8號,2020-05-23,74DA38F210B8,,10.61,,,02:12:54,,BRR/30/8.92,高雄市景義國小,NA
0,9,AirBox,2,11,acelink.edimax,17,18,100,臺中市立公?國小,1,0,24.26003344,25.7,2020-05-23T01:00:15Z,0,120.5955112,臺中市沙鹿區西勢里中航路二段1號,2020-05-23,08BEAC0A00AC,0,6.13,v1.06,0,01:00:15,AI-1003WN,BRR/30/12.88,,
0,9,AirBox,2,17,acelink.edimax,34,42,100,臺南市市立西勢國小,1,0,23.0188516,28.7,2020-05-23T02:19:46Z,0,120.2755474,臺南市永康區富強路一段278號,2020-05-23,08BEAC0A00FE,0,16.16,v1.06,0,02:19:46,AI-1003WN,BRR/14/8.38,,
0,9,AirBox,2,17,acelink.edimax,31,41,97,臺南市市立吉貝耍國小,1,0,23.2946492,28.1,2020-05-23T02:19:10Z,0,120.3860203,臺南市東山區東河里15號,2020-05-23,08BEAC0A00FA,0,N/A,v1.06,0,02:19:10,AI-1003WN,N/A,,
,9,AirBox,2,2,,3,4,100,新北市鶯歌國小,1,,24.951,24.37,2020-05-23T02:17:22Z,,121.345,N/A,2020-05-23,74DA38F7C302,,1.35,,,02:17:22,,BRR/30/6.41,鶯歌國小,new_taipei
0,9,AirBox,2,10,acelink.edimax,15,15,88,臺中市立大甲國小,1,0,24.35142701,27.1,2020-05-23T02:16:07Z,0,120.6259604,臺中市大甲區育德路233號,2020-05-23,08BEAC0A00AE,0,6.83,v1.06,0,02:16:07,AI-1003WN,LR/14/13.91,,
0,9,AirBox,2,6,acelink.edimax,8,9,93,臺中市立中港國小,1,0,24.2410935,27.5,2020-05-23T02:16:45Z,0,120.5553943,臺中市梧棲區大村里文明街100號,2020-05-23,08BEAC0A029E,0,3.09,v1.06,0,02:16:45,AI-1003WN,BRR/30/13.18,,
0,9,AirBox,2,18,acelink.edimax,25,31,84,臺中市立崇倫國中,1,0,24.13197002,27.6,2020-05-23T02:18:58Z,0,120.6588999,臺中市南區忠明南路653號,2020-05-23,08BEAC0A029C,0,12.92,v1.06,0,02:18:58,AI-1003WN,BRR/30/2.86,,
0,9,AirBox,2,21,acelink.edimax,39,47,100,雲林縣縣立莿桐國小,1,0,23.757105,27.3,2020-05-23T02:16:35Z,0,120.4986287,雲林縣莿桐鄉莿桐村中正路二○六號,2020-05-23,08BEAC0A029A,0,67.44,v1.06,0,02:16:35,AI-1003WN,Theil-Sen/21/6.9,,
0,9,AirBox,2,2,acelink.edimax,4,4,100,桃園市市立仁和國中,1,0,24.89453843,24.6,2020-05-23T02:16:06Z,0,121.2742668,桃園市大溪區仁和里仁和七街55號,2020-05-23,08BEAC0A02FC,0,N/A,v1.06,0,02:16:06,AI-1003WN,N/A,,
0,9,AirBox,2,19,acelink.edimax,33,39,100,嘉義縣縣立朴子國小,1,0,23.46733408,27.1,2020-05-23T02:15:05Z,0,120.2475585,嘉義縣朴子市山通路11號,2020-05-23,08BEAC0A02FA,0,18.95,v1.06,0,02:15:05,AI-1003WN,LR/14/0.03,,
,9,AirBox,2,2,,4,4,100,台東縣縣立東清國小,1,,22.056,27.87,2020-05-23T02:16:41Z,,121.564,[952]臺東縣蘭嶼鄉東清村1號,2020-05-23,74DA38F20870,,5.35,,,02:16:41,,LR/14/80.64,臺東縣蘭嶼鄉東清國小,taitung
0,9,AirBox,2,11,acelink.edimax,17,18,100,臺中市立西寧國小,1,0,24.27672829,27.7,2020-05-23T02:19:48Z,0,120.5748482,臺中市清水區西寧里五權東路50號,2020-05-23,08BEAC0A010E,0,6.21,v1.06,0,02:19:48,AI-1003WN,BRR/30/15.41,,
0,9,AirBox,2,23,acelink.edimax,34,40,100,臺中市立三田國小,1,0,24.2898460217,27.3,2020-05-23T02:17:37Z,0,120.581068285,臺中市清水區田寮里三田路四號,2020-05-23,08BEAC0A010C,0,14.43,v1.06,0,02:17:37,AI-1003WN,BRR/30/16.5,,
0,9,AirBox,2,10,acelink.edimax,15,18,86,臺中市立梧棲國小,1,0,24.2447870393,27,2020-05-23T02:16:41Z,0,120.528528504,臺中市梧棲區民生街45號,2020-05-23,08BEAC0A010A,0,7.72,v1.06,0,02:16:41,AI-1003WN,BRR/30/15.39,,
,9,AirBox,2,10,,16,16,100,74DA38EBF65C,1,,24.414,23.62,2020-05-23T02:13:35Z,,118.284,N/A,2020-05-23,74DA38EBF65C,,10.7,,,02:13:35,,BRR/30/3.5,金門塔山電廠警衛室,NA
,9,AirBox,2,1,,2,3,76,74DA38EBF5AE,1,,24.195,27.12,2020-05-23T02:15:18Z,,120.686,N/A,2020-05-23,74DA38EBF5AE,,3.2,,,02:15:18,,BRR/30/6.61,Peterpen,taichuang
0,9,AirBox,2,0,acelink.edimax,1,2,100,嘉義縣縣立香林國小,1,0,23.51608224,16.5,2020-05-23T02:15:13Z,0,120.8079409,嘉義縣阿里山鄉香林村二鄰41號,2020-05-23,08BEAC0A075C,0,4.15,v1.06,0,02:15:13,AI-1003WN,Theil-Sen/21/34.52,,
,9,AirBox,2,1,,2,1,77,74DA38ED068E,1,,24.979,26.62,2020-05-23T02:16:20Z,,121.555,N/A,2020-05-23,74DA38ED068E,,8.14,,,02:16:20,,BRR/14/8.88,Tao home,new_taipei
,9,AirBox,2,9,,13,14,100,苗栗縣縣立中正國小,1,,24.428,24,2020-05-23T00:35:15Z,,120.661,[358]苗栗縣苑裡鎮中正里111號,2020-05-23,74DA38F20852,,4.06,,,00:35:15,,LR/14/11.1,苗栗縣中正國小,miaoli
,9,AirBox,2,8,,12,12,100,74DA38EBF908,1,,22.626,26.62,2020-05-23T02:15:42Z,,120.266,N/A,2020-05-23,74DA38EBF908,,6.6,,,02:15:42,,LR/30/2.38,NSYSU MEM,kaohsiung
,9,AirBox,2,0,,1,1,95,08BEAC028718,1,,25.001,23.37,2020-05-23T02:12:56Z,,121.203,N/A,2020-05-23,08BEAC028718,,N/A,,,02:12:56,,N/A,A19站1月台,new_taipei
,9,AirBox,2,26,,40,47,100,74DA38EBF902,1,,23.477,26.5,2020-05-23T02:15:14Z,,120.454,N/A,2020-05-23,74DA38EBF902,,28.15,,,02:15:14,,BRR/30/2.07,third brother food,chiayi_city
,9,AirBox,2,1,,2,2,88,08BEAC028712,1,,25.06618062,23.5,2020-05-23T02:12:58Z,,121.3611068,N/A,2020-05-23,08BEAC028712,,2.16,,,02:12:58,,BRR/30/9.73,A09站2月台,new_taipei
,9,AirBox,2,14,,11,19,100,74DA38EBF82C,1,,24.205,23.62,2020-05-23T02:13:43Z,,120.601,N/A,2020-05-23,74DA38EBF82C,,3.27,,,02:13:43,,BRR/30/7.16,科園三路（宿舍）左,taichuang
,9,AirBox,2,0,,1,0,100,AirBox-NTUH-09,1,,25.018,23.5,2020-05-23T02:14:36Z,,121.536,N/A,2020-05-23,74DA388FF4CA,,2.47,,,02:14:36,,BRR/14/4.24,NTU10,taipei
,9,AirBox,2,4,,7,8,95,新北市永和幼兒園,1,,24.997,24,2020-05-23T02:12:51Z,,121.519,N/A,2020-05-23,74DA38F7C4DA,,6.69,,,02:12:51,,BRR/14/5.62,新北市立永和幼兒園,new_taipei
,9,AirBox,2,18,,34,39,100,美濃-2,1,,25.038,24.75,2020-05-23T02:17:27Z,,121.545,Meinong,2020-05-23,74DA38EBF7C6,,18.83,,,02:17:27,,BRR/14/3.85,手動站：美濃站-2（7C6）,new_taipei
,9,AirBox,2,2,,3,3,100,新北市鷺江國中,1,,25.09,24.37,2020-05-23T02:17:29Z,,121.462,N/A,2020-05-23,74DA38F7C4DE,,4.25,,,02:17:29,,BRR/14/5.64,鷺江國中_空氣盒子,new_taipei
,9,AirBox,2,7,,15,17,100,74DA38EBF924,1,,23.115,27.5,2020-05-23T02:13:09Z,,120.306,N/A,2020-05-23,74DA38EBF924,,6.88,,,02:13:09,,BRR/14/17.95,陽光二路15巷LM,tainan
,9,AirBox,2,0,,0,0,100,新北市平溪國中,1,,25.024,23.12,2020-05-23T02:15:20Z,,121.733,N/A,2020-05-23,74DA38F7C540,,3.43,,,02:15:20,,LR/14/10.32,平溪國中,new_taipei
,9,AirBox,2,21,,31,34,100,74DA38EBF83E,1,,22.66,26.75,2020-05-23T02:17:54Z,,120.323,N/A,2020-05-23,74DA38EBF83E,,16.11,,,02:17:54,,LR/30/4.71,明誠一路真愛大樓10F陽台(室外),kaohsiung
,9,AirBox,2,4,,5,5,100,74DA38EBF83C,1,,25.029,25.25,2020-05-23T02:15:47Z,,121.501,N/A,2020-05-23,74DA38EBF83C,,3.94,,,02:15:47,,BRR/14/2.07,華南銀行,taipei
0,9,AirBox,2,6,acelink.edimax,12,13,100,嘉義縣縣立大湖國小,1,0,23.47524445,24.5,2020-05-23T02:14:37Z,0,120.6203878,嘉義縣番路鄉大湖村下坪仔8號,2020-05-23,08BEAC0A06C8,0,9.41,v1.06,0,02:14:37,AI-1003WN,BRR/30/18.37,,
0,9,AirBox,2,3,acelink.edimax,4,4,90,08BEAC0A05A0,1,0,25.03007102,25.5,2020-05-23T02:18:49Z,0,121.3748707,N/A,2020-05-23,08BEAC0A05A0,0,3.15,v1.06,0,02:18:49,AI-1003WN,BRR/30/8.08,,
0,9,AirBox,2,7,acelink.edimax,10,10,92,雲林縣縣立下崙國小,1,0,23.6129488,27.1,2020-05-23T02:16:02Z,0,120.1592585,雲林縣口湖鄉下崙村福安路九一號,2020-05-23,08BEAC0A05A2,0,6.69,v1.06,0,02:16:02,AI-1003WN,LR/14/18.56,,
0,9,AirBox,2,19,acelink.edimax,34,41,100,臺南市市立億載國小,1,0,22.990522,27.7,2020-05-23T02:16:29Z,0,120.1634051,臺南市安平區郡平路310號,2020-05-23,08BEAC0A05A6,0,16.37,v1.06,0,02:16:29,AI-1003WN,BRR/14/4.07,,
,9,AirBox,2,7,,9,9,0,苗栗縣縣立林森國小,1,,24.438,-4,2020-05-23T02:17:20Z,,120.679,[358]苗栗縣苑裡鎮水坡里70號,2020-05-23,74DA38F20904,,49.15,,,02:17:20,,LR/14/10.14,苗栗縣林森國小,miaoli
,9,AirBox,2,0,,0,0,68,74DA38E2B4FA,1,,24.148,27.62,2020-05-23T02:14:55Z,,120.611,N/A,2020-05-23,74DA38E2B4FA,,3.66,,,02:14:55,,BRR/30/3.08,文山區(室內),nantou
,9,AirBox,2,2,,3,3,83,74DA38E2B4FC,1,,25.016,26.25,2020-05-23T02:18:07Z,,121.53,N/A,2020-05-23,74DA38E2B4FC,,7.16,,,02:18:07,,BRR/14/4.05,tony pm2.5,taipei
,9,AirBox,2,0,,0,0,100,宜蘭縣縣立壯圍國小,1,,24.743,24,2020-05-23T02:15:56Z,,121.79,[263]宜蘭縣壯圍鄉吉祥村壯五路55號,2020-05-23,74DA38F20900,,0,,,02:15:56,,LR/14/4.44,宜蘭縣壯圍國小,yilan
,9,AirBox,2,5,,7,8,100,屏東縣縣立獅子國中,1,,22.204,27.25,2020-05-23T02:13:16Z,,120.7,[941]屏東縣枋山鄉楓港村舊庄280號,2020-05-23,74DA38F20902,,6.82,,,02:13:16,,LR/14/28.84,屏東縣獅子國中,pingtung
,9,AirBox,2,9,,12,13,100,前金-2,1,,22.632,26.5,2020-05-23T02:14:57Z,,120.287,Qianjin,2020-05-23,08BEAC028772,,6.6,,,02:14:57,,LR/30/0.13,手動站：前金站-2（772),kaohsiung
,9,AirBox,2,0,,0,0,92,74DA38C7CF36,1,,23.918,24.75,2020-05-23T02:13:27Z,,120.885,N/A,2020-05-23,74DA38C7CF36,,1.09,,,02:13:27,,BRR/30/20.31,林試所蓮華池研究中心,nantou
,9,AirBox,2,12,,20,23,100,74DA38B050B6,1,,22.995,27.25,2020-05-23T02:15:35Z,,120.163,N/A,2020-05-23,74DA38B050B6,,9.44,,,02:15:35,,BRR/14/4.22,原住民文化會館_4G,tainan
,9,AirBox,2,10,,14,15,100,高雄市市立龍華國小,1,,22.655,26.62,2020-05-23T02:14:53Z,,120.298,高雄市龍華國小 高雄市鼓山區大順一路858號,2020-05-23,74DA38F20ED4,,7.6,,,02:14:53,,LR/30/2.69,龍華國小2018,kaohsiung
0,9,AirBox,2,0,acelink.edimax,1,1,85,桃園市市立文欣國小,1,0,25.0576701,25.1,2020-05-23T02:15:59Z,0,121.3717622,桃園市龜山區文昌五街95號,2020-05-23,08BEAC0A07C2,0,2.05,v1.06,0,02:15:59,AI-1003WN,BRR/30/9.7,,
0,9,AirBox,2,7,acelink.edimax,9,10,100,桃園市市立上大國小,1,0,24.97919964,24.3,2020-05-23T02:02:17Z,0,121.1466079,桃園市觀音區上大里大湖路一段540號,2020-05-23,08BEAC0A07C4,0,N/A,v1.06,0,02:02:17,AI-1003WN,N/A,,
,9,AirBox,2,7,,12,13,100,屏東縣縣立萬新國中,1,,22.562,25.75,2020-05-23T02:18:09Z,,120.492,[913]屏東縣萬丹鄉新鐘村新鐘路8號,2020-05-23,74DA38F2090A,,6.66,,,02:18:09,,Theil-Sen/30/12.36,萬新國中空氣盒子,pingtung
0,9,AirBox,2,2,acelink.edimax,4,5,100,桃園市市立蘆竹國小,1,0,25.05065364,24.7,2020-05-23T02:15:34Z,0,121.2670755,桃園市蘆竹區富國路二段850號,2020-05-23,08BEAC0A07C6,0,1.93,v1.06,0,02:15:34,AI-1003WN,BRR/30/7.21,,
0,9,AirBox,2,18,acelink.edimax,34,41,100,嘉義縣縣立灣潭國小,1,0,23.42742063,26.5,2020-05-23T02:19:19Z,0,120.5562522,嘉義縣中埔鄉灣潭村下庄1之1號,2020-05-23,08BEAC0A07C8,0,24.04,v1.06,0,02:19:19,AI-1003WN,BRR/30/12.41,,
,9,AirBox,2,27,,39,48,100,74DA38B050BA,1,,22.991,26.62,2020-05-23T02:16:27Z,,120.223,N/A,2020-05-23,74DA38B050BA,,19.11,,,02:16:27,,BRR/14/2.21,東寧社區_4G,tainan
,9,AirBox,2,0,,1,1,100,屏東縣縣立琉球國中,1,,22.335,26.87,2020-05-23T02:10:39Z,,120.369,[929]屏東縣琉球鄉中正路158號,2020-05-23,74DA38F20ED6,,1.1,,,02:10:39,,LR/30/34.12,琉球國中2,pingtung
,9,AirBox,2,10,,12,13,100,74DA3895C440,1,,22.674,27.12,2020-05-23T02:18:18Z,,120.478,N/A,2020-05-23,74DA3895C440,,6.02,,,02:18:18,,Theil-Sen/30/1.03,PEIU,pingtung
,9,AirBox,2,0,,0,0,100,74DA38B050BE,1,,24.809,22.5,2020-05-23T02:15:46Z,,121.404,N/A,2020-05-23,74DA38B050BE,,0,,,02:15:46,,BRR/30/23.03,桃園市環教學會庫志站,taoyuan
,9,AirBox,2,5,,7,7,90,74DA38EBF836,1,,25.013,26.12,2020-05-23T02:18:09Z,,121.487,N/A,2020-05-23,74DA38EBF836,,5.39,,,02:18:09,,LR/14/2.86,Namm,new_taipei
,9,AirBox,2,8,,10,11,47,74DA38EBF830,1,,25.042,24.75,2020-05-23T02:15:30Z,,121.512,N/A,2020-05-23,74DA38EBF830,,20.82,,,02:15:30,,BRR/14/0.64,衡陽路2,taipei
0,9,AirBox,2,4,acelink.edimax,8,8,100,嘉義縣縣立布袋國中,1,0,23.360372,27.3,2020-05-23T02:15:32Z,0,120.180582,嘉義縣布袋鎮光復里六棟寮40號,2020-05-23,08BEAC0A05AA,0,5.62,v1.06,0,02:15:32,AI-1003WN,LR/14/13.71,,
0,9,AirBox,2,20,acelink.edimax,36,44,100,臺南市市立依仁國小,1,0,22.91307073,28.1,2020-05-23T02:14:33Z,0,120.2611485,臺南市仁德區中洲里中洲1之126號,2020-05-23,08BEAC0A05AC,0,17.29,v1.06,0,02:14:33,AI-1003WN,BRR/14/9.96,,
0,9,AirBox,2,20,acelink.edimax,33,38,87,臺南市市立大光國小,1,0,22.98548962,28.6,2020-05-23T02:19:29Z,0,120.2168919,臺南市北區長榮路五段277號,2020-05-23,08BEAC0A05AE,0,18.17,v1.06,0,02:19:29,AI-1003WN,BRR/14/1.46,,
,9,AirBox,2,1,,2,2,100,74DA38EBF838,1,,25.012,24,2020-05-23T02:17:24Z,,121.542,N/A,2020-05-23,74DA38EBF838,,2.81,,,02:17:24,,BRR/14/5.15,公館國小,taipei
,9,AirBox,2,7,,9,9,88,74DA3895C2F4,1,,25.033,26,2020-05-23T02:17:28Z,,121.554,N/A,2020-05-23,74DA3895C2F4,,8.95,,,02:17:28,,BRR/14/4.87,freshair1,taipei
,9,AirBox,2,16,,21,22,100,74DA3895C2F2,1,,24.299,25.87,2020-05-23T02:13:07Z,,120.577,N/A,2020-05-23,74DA3895C2F2,,15.71,,,02:13:07,,Theil-Sen/14/17.35,sanmei,taichuang
,9,AirBox,2,6,,9,9,0,新北市積穗國小,1,,24.998,-4,2020-05-23T02:15:24Z,,121.48,N/A,2020-05-23,74DA38F7C4D4,,0,,,02:15:24,,LR/14/2.72,積穗國小02,new_taipei
,9,AirBox,2,0,,0,0,100,74DA3895C2F0,1,,24.786,24.75,2020-05-23T02:16:38Z,,120.997,N/A,2020-05-23,74DA3895C2F0,,4.74,,,02:16:38,,BRR/14/3.33,adslAirBox,hsinchu_city
,9,AirBox,2,8,,10,10,100,74DA38AF48C2,1,,24.023,26.37,2020-05-23T02:16:15Z,,120.491,N/A,2020-05-23,74DA38AF48C2,,0.96,,,02:16:15,,LR/30/7.01,ChungHua_秀水,changhua
,9,AirBox,2,18,,34,40,100,74DA38EBF90C,1,,23.119,26.37,2020-05-23T02:16:43Z,,120.306,N/A,2020-05-23,74DA38EBF90C,,16.65,,,02:16:43,,BRR/14/18.31,LM_目加溜灣,tainan
,9,AirBox,2,4,,5,6,100,74DA38EBF90A,1,,24.185,27.12,2020-05-23T02:13:57Z,,120.616,N/A,2020-05-23,74DA38EBF90A,,0.4,,,02:13:57,,BRR/30/4.47,靖業一號,taichuang
,9,AirBox,2,7,,7,11,44,AirBox-UChicago-43,1,,41.748,25.37,2020-05-23T02:15:48Z,,-87.67,N/A,2020-05-23,74DA38ED07F4,,N/A,,,02:15:48,,N/A,Pphi-us-edimax,
,9,AirBox,2,18,,23,24,80,08BEAC02871A,1,,25.0620528,25.87,2020-05-23T02:16:31Z,,121.4585188,N/A,2020-05-23,08BEAC02871A,,18.24,,,02:16:31,,BRR/14/5.27,A03站3月台,new_taipei
,9,AirBox,2,27,,22,45,56,AirBox-UChicago-55,1,,40.702,24.62,2020-05-23T02:15:36Z,,-89.616,N/A,2020-05-23,74DA38ED07F2,,N/A,,,02:15:36,,N/A,demonstration,
,9,AirBox,2,1,,1,1,77,THU_USR_19,1,,24.226,26.12,2020-05-23T02:18:18Z,,120.647,N/A,2020-05-23,74DA38EBF90E,,2.53,,,02:18:18,,BRR/30/8.25,THUUSR-19,new_taipei
,9,AirBox,2,4,,5,5,92,74DA38EBF63A,1,,24.826,25,2020-05-23T02:13:59Z,,121.027,N/A,2020-05-23,74DA38EBF63A,,13.21,,,02:13:59,,BRR/14/5.99,sky-1,hsinchu_county
,9,AirBox,2,13,,19,21,69,74DA38E69E3E,1,,23.496,27.37,2020-05-23T02:13:36Z,,120.378,N/A,2020-05-23,74DA38E69E3E,,17.66,,,02:13:36,,BRR/30/7.4,po po yu,kaohsiung
,9,AirBox,2,10,,12,13,71,74DA38E69B4E,1,,24.134,28.86,2020-05-23T02:14:56Z,,120.659,N/A,2020-05-23,74DA38E69B4E,,8.94,,,02:14:56,,BRR/30/2.7,Taichung40347,taichuang
,9,AirBox,2,21,,30,38,100,74DA38B051FA,1,,23.598,26.37,2020-05-23T02:14:34Z,,120.458,N/A,2020-05-23,74DA38B051FA,,21.32,,,02:14:34,,BRR/30/15.14,信義街,chiayi_county
,9,AirBox,2,9,,14,16,100,74DA38C7D4BC,1,,22.662,26.12,2020-05-23T02:16:30Z,,120.49,N/A,2020-05-23,74DA38C7D4BC,,7.43,,,02:16:30,,Theil-Sen/30/1.25,Rainbow,pingtung
,9,AirBox,2,2,,3,3,100,74DA38E69B80,1,,23.468,26.87,2020-05-23T02:12:56Z,,120.282,N/A,2020-05-23,74DA38E69B80,,2.96,,,02:12:56,,LR/14/3.49,宏都文化魔界村,chiayi_county
,9,AirBox,2,17,,29,35,100,74DA38C7CEC2,1,,23.54,26,2020-05-23T02:14:39Z,,120.48,N/A,2020-05-23,74DA38C7CEC2,,20.72,,,02:14:39,,BRR/30/9.47,松仔腳２,chiayi_county
0,9,AirBox,2,17,acelink.edimax,36,46,100,雲林縣縣立民生國小,1,0,23.7676275,27.2,2020-05-23T02:17:08Z,0,120.597256,雲林縣林內鄉烏塗村華興路一號,2020-05-23,08BEAC09FF0C,0,62.55,v1.06,0,02:17:08,AI-1003WN,Theil-Sen/21/8.17,,
,9,AirBox,2,15,,20,21,100,74DA38C7CEC0,1,,24.063,26.37,2020-05-23T02:18:06Z,,120.434,N/A,2020-05-23,74DA38C7CEC0,,12.34,,,02:18:06,,LR/30/10.92,Changhua 30 室外,changhua
,9,AirBox,2,13,,16,19,100,taichung68,1,,24.174,27,2020-05-23T02:15:11Z,,120.578,N/A,2020-05-23,74DA3895C55C,,5.72,,,02:15:11,,BRR/30/6.85,taichung68,taichuang
,9,AirBox,2,11,,17,26,96,嘉義市立民族國小,1,,23.475,27.37,2020-05-23T01:18:16Z,,120.455,[600]嘉義市東區民族路235號,2020-05-23,74DA38C7CEC6,,12.76,,,01:18:16,,BRR/30/1.98,嘉義市民族國小,chiayi_city
,9,AirBox,2,2,,3,3,100,74DA38AF47D6,1,,24.966,24.12,2020-05-23T02:12:10Z,,121.515,N/A,2020-05-23,74DA38AF47D6,,2.94,,,02:12:10,,LR/14/7.71,GreenDiamond2nd,new_taipei
0,9,AirBox,2,13,acelink.edimax,19,20,100,雲林縣縣立油車國小,1,0,23.7954898,27.8,2020-05-23T02:19:51Z,0,120.3918404,雲林縣二崙鄉港後村港後路六十號,2020-05-23,08BEAC09FF0E,0,34.97,v1.06,0,02:19:51,AI-1003WN,Theil-Sen/21/18.15,,
,9,AirBox,2,11,,17,18,100,高雄市市立楠梓國中,1,,22.735,25.25,2020-05-23T02:15:36Z,,120.327,高雄市立楠梓國民中學 高雄市楠梓區東寧里楠梓路336號,2020-05-23,74DA38F20D5C,,9.1,,,02:15:36,,LR/30/12.07,楠梓國中,kaohsiung
,9,AirBox,2,23,,38,46,0,高雄市市立橋頭國中,1,,25.062,-4,2020-05-23T02:12:52Z,,121.451,高雄市立橋頭國民中學 高雄市橋頭區橋頭里新興路70號,2020-05-23,74DA38F20D5A,,14.01,,,02:12:52,,LR/14/5.51,高雄市立橋頭國中,chiayi_city
,9,AirBox,2,1,,1,2,100,新竹市立竹蓮國小,1,,25.062,24.5,2020-05-23T02:12:59Z,,121.451,[300]新竹市東區食品路226號,2020-05-23,74DA38C7D63C,,2.02,,,02:12:59,,LR/14/5.51,新竹市竹蓮國小,hsinchu_city
,9,AirBox,2,3,,5,5,75,高雄市市立燕巢國中,1,,22.786,28.5,2020-05-23T02:17:21Z,,120.362,高雄市立燕巢國民中學 高雄市燕巢區南燕里中興路267號,2020-05-23,74DA38F20D5E,,7.73,,,02:17:21,,Theil-Sen/30/18.02,燕巢國中,kaohsiung
,9,AirBox,2,17,,22,23,100,74DA38E69DBA,1,,24.982,23.87,2020-05-23T02:14:37Z,,121.309,N/A,2020-05-23,74DA38E69DBA,,11.88,,,02:14:37,,BRR/30/1.56,HuangHome,taoyuan
,9,AirBox,2,13,,16,16,71,74DA38E69DBE,1,,25.066,28.25,2020-05-23T02:16:46Z,,121.482,N/A,2020-05-23,74DA38E69DBE,,16.34,,,02:16:46,,BRR/14/3.4,金龍宮,new_taipei
,9,AirBox,2,2,,2,2,82,74DA38E69D78,1,,24.266,26.75,2020-05-23T02:13:12Z,,120.665,N/A,2020-05-23,74DA38E69D78,,3.06,,,02:13:12,,Theil-Sen/14/7.85,台中市神岡區福庄街210巷13號,taichuang
0,9,AirBox,2,23,acelink.edimax,40,47,100,嘉義縣縣立大有國小,1,0,23.42870386,27.7,2020-05-23T02:17:47Z,0,120.5127023,嘉義縣中埔鄉裕民村石頭厝17之1號,2020-05-23,08BEAC0A0820,0,27.87,v1.06,0,02:17:47,AI-1003WN,BRR/30/8.25,,
,9,AirBox,2,7,,10,11,85,74DA38E2B58C,1,,24.087,26.25,2020-05-23T02:14:09Z,,120.669,N/A,2020-05-23,74DA38E2B58C,,5.47,,,02:14:09,,BRR/30/7.76,aa,changhua
0,9,AirBox,2,18,acelink.edimax,35,42,93,嘉義縣縣立中埔國小,1,0,23.42271414,27.5,2020-05-23T02:17:04Z,0,120.5242571,嘉義縣中埔鄉中埔村中正路1號,2020-05-23,08BEAC0A0822,0,25.42,v1.06,0,02:17:04,AI-1003WN,BRR/30/9.61,,
,9,AirBox,2,8,,12,12,100,74DA38E69D00,1,,22.658,26.5,2020-05-23T02:17:05Z,,120.472,N/A,2020-05-23,74DA38E69D00,,6.31,,,02:17:05,,Theil-Sen/30/2.35,HSJH-AO,pingtung
0,9,AirBox,2,12,acelink.edimax,26,32,100,臺南市市立新光國小,1,0,22.97240652,28.6,2020-05-23T02:17:31Z,0,120.3531793,臺南市關廟區新光街76號,2020-05-23,08BEAC0A0824,0,12.17,v1.06,0,02:17:31,AI-1003WN,BRR/14/15.47,,
