hcho,gps_num,app,gps_alt,s_d2,odm,s_d0,s_d1,s_h0,SiteName,gps_fix,s_gg,gps_lat,s_t0,timestamp,adf_status,gps_lon,SiteAddr,date,device_id,s_g8,c_d0,fw_ver,s_g1,time,model,c_d0_method,name,area
,9,AirBox,2,1,,2,2,78,74DA38F70542,1,,24.353,20.37,2020-05-24T01:35:32Z,,121.309,N/A,2020-05-24,74DA38F70542,,1.86,,,01:35:32,,BRR/14/48.51,武陵管理站遊客中心,miaoli
,9,AirBox,2,1,,2,2,100,74DA38E69D58,1,,25.054,26.62,2020-05-24T01:36:55Z,,121.595,N/A,2020-05-24,74DA38E69D58,,4.31,,,01:36:55,,LR/14/4.98,Fion’s detecter (Indoor/室內),taipei
,9,AirBox,2,0,,0,1,82,74DA38F70544,1,,24.506,16.87,2020-05-24T01:33:39Z,,121.114,N/A,2020-05-24,74DA38F70544,,0,,,01:33:39,,BRR/14/26.21,雪霸觀霧管理站,miaoli
,9,AirBox,2,2,,4,4,65,74DA38F70546,1,,24.722,30.86,2020-05-24T01:34:46Z,,121.088,N/A,2020-05-24,74DA38F70546,,7.06,,,01:34:46,,BRR/14/2.08,水木青-熊熊的家,hsinchu_county
0,9,AirBox,2,3,acelink.edimax,5,5,84,臺中市立圳堵國小,1,0,24.27255333,28.5,2020-05-24T01:37:34Z,0,120.65814,臺中市神岡區圳堵里三民路639號,2020-05-24,08BEAC09FF9E,0,90.74,v1.06,0,01:37:34,AI-1003WN,LR/30/8.66,,
,9,AirBox,2,10,,15,16,73,74DA38F6FF94,1,,23.489,25.12,2020-05-24T01:35:08Z,,120.468,N/A,2020-05-24,74DA38F6FF94,,19.17,,,01:35:08,,Theil-Sen/30/4.02,隱居,chiayi_city
,9,AirBox,2,9,,15,16,100,屏東縣縣立東海國小,1,,22.401,26.37,2020-05-24T01:36:15Z,,120.577,[940]屏東縣枋寮鄉東海村東海路486號,2020-05-24,74DA38F209A8,,8.89,,,01:36:15,,BRR/30/31.6,東海國小,pingtung
,9,AirBox,2,20,,29,30,100,yunlin04,1,,23.709,27.12,2020-05-24T01:33:55Z,,120.442,N/A,2020-05-24,74DA38C7CFD2,,50.49,,,01:33:55,,Theil-Sen/21/10.49,yulin04,yunlin
0,9,AirBox,2,11,acelink.edimax,18,18,82,桃園市市立大有國小,1,0,25.0093673,26.6,2020-05-24T01:38:02Z,0,121.3206716,桃園市桃園區大有路220號,2020-05-24,08BEAC09FF9C,0,12.1,v1.06,0,01:38:02,AI-1003WN,BRR/30/2.26,,
,9,AirBox,2,12,,17,19,71,74DA38E2B5A0,1,,22.632,27.87,2020-05-24T01:34:28Z,,120.323,N/A,2020-05-24,74DA38E2B5A0,,15.64,,,01:34:28,,Theil-Sen/30/3.58,空氣盒子-kevin的,kaohsiung
,9,AirBox,2,2,,5,6,92,74DA38B05430,1,,25.041,24.37,2020-05-24T01:36:42Z,,121.517,N/A,2020-05-24,74DA38B05430,,5.46,,,01:36:42,,BRR/14/1.1,台大醫院6,taipei
,9,AirBox,2,21,,33,39,100,屏東縣縣立繁華國小,1,,22.702,27,2020-05-24T01:33:51Z,,120.572,[908]屏東縣長治鄉繁華村水源路96號,2020-05-24,74DA38F209A4,,16.94,,,01:33:51,,BRR/30/9.19,屏東縣繁華國小,pingtung
,9,AirBox,2,0,,0,0,100,高雄市市立橋頭國小,1,,22.761,26.87,2020-05-24T01:35:39Z,,120.305,高雄市橋頭國小 高雄市橋頭區橋頭里樹德路200號,2020-05-24,74DA38F20B28,,0.94,,,01:35:39,,Theil-Sen/30/14.39,高雄市橋頭國小,kaohsiung
,9,AirBox,2,35,,46,56,79,74DA38E2B5A6,1,,24.161,27,2020-05-24T01:33:37Z,,120.652,N/A,2020-05-24,74DA38E2B5A6,,24.29,,,01:33:37,,BRR/30/1.5,市政文華A8,taichuang
,9,AirBox,2,0,,0,0,100,74DA38B05436,1,,25.044,24.37,2020-05-24T01:35:19Z,,121.518,N/A,2020-05-24,74DA38B05436,,1.27,,,01:35:19,,BRR/14/1.05,台大醫院12,taipei
,9,AirBox,2,0,,0,0,71,74DA38E2B5A8,1,,22.477,25.5,2020-05-24T01:35:16Z,,120.461,N/A,2020-05-24,74DA38E2B5A8,,8.57,,,01:35:16,,BRR/30/21.98,HSU-2,pingtung
,9,AirBox,2,7,,11,13,78,74DA38E2B722,1,,24.083,27.5,2020-05-24T01:35:53Z,,120.547,N/A,2020-05-24,74DA38E2B722,,15.67,,,01:35:53,,LR/30/1.97,Changhua36群欣牙醫診所,changhua
0,9,AirBox,2,19,acelink.edimax,33,40,100,嘉義縣縣立貴林國小,1,0,23.41953323,28,2020-05-24T01:35:10Z,0,120.2139563,嘉義縣布袋鎮樹林里82號,2020-05-24,08BEAC0A050A,0,16.48,v1.06,0,01:35:10,AI-1003WN,BRR/14/6.32,,
,9,AirBox,2,25,,43,58,100,高雄市市立彌陀國小,1,,22.783,26.87,2020-05-24T01:33:51Z,,120.247,高雄市彌陀國小 高雄市彌陀區中正路213號,2020-05-24,74DA38F20B26,,20.65,,,01:33:51,,Theil-Sen/30/17.25,高雄市彌陀區彌陀國小,kaohsiung
,9,AirBox,2,26,,44,56,93,高雄市市立新興國小,1,,22.626,26.12,2020-05-24T01:36:07Z,,120.304,高雄市新興國小 高雄市新興區民生一路321號,2020-05-24,74DA38F20B20,,23.11,,,01:36:07,,Theil-Sen/30/1.79,高雄市新興國小,kaohsiung
,9,AirBox,2,26,,45,55,100,高雄市市立永安國小,1,,22.812,26.37,2020-05-24T01:36:54Z,,120.228,高雄市永安國小 高雄市永安區永華路49號,2020-05-24,74DA38F20B22,,19.81,,,01:36:54,,Theil-Sen/14/19.37,高雄市永安區永安國小_2,kaohsiung
,9,AirBox,2,6,,10,11,83,新竹縣縣立中正國中,1,,24.872,25.5,2020-05-24T01:31:35Z,,121.018,[303]新竹縣湖口鄉仁興路135號,2020-05-24,74DA38F20F72,,16.76,,,01:31:35,,PA/14/8.72,新竹縣中正國中,hsinchu_county
0,9,AirBox,2,15,acelink.edimax,27,30,83,臺中市立大新國小,1,0,24.14505616,30.5,2020-05-24T01:34:47Z,0,120.6471494,臺中市南屯區文心路一段280號,2020-05-24,08BEAC0A03F8,0,13.78,v1.06,0,01:34:47,AI-1003WN,BRR/30/0.98,,
,9,AirBox,2,20,,29,35,100,74DA38AF489A,1,,23.499,28.25,2020-05-24T01:33:38Z,,120.384,N/A,2020-05-24,74DA38AF489A,,19.69,,,01:33:38,,Theil-Sen/30/7.06,水虞厝,chiayi_county
0,9,AirBox,2,17,acelink.edimax,29,31,80,臺中市立和平國小,1,0,24.12048216,28.6,2020-05-24T01:38:51Z,0,120.6597473,臺中市南區復興路二段57號,2020-05-24,08BEAC0A03F2,0,15.5,v1.06,0,01:38:51,AI-1003WN,BRR/30/3.98,,
0,9,AirBox,2,13,acelink.edimax,21,23,79,臺中市立成功國小,1,0,24.1390171,30.3,2020-05-24T01:38:40Z,0,120.6964538,臺中市東區旱溪西路一段300號,2020-05-24,08BEAC0A03F0,0,11.54,v1.06,0,01:38:40,AI-1003WN,BRR/30/5.8,,
0,9,AirBox,2,12,acelink.edimax,21,22,79,臺中市立國光國小,1,0,24.12571838,29.5,2020-05-24T01:35:49Z,0,120.6795258,臺中市南區國光路261號,2020-05-24,08BEAC0A03F6,0,11.62,v1.06,0,01:35:49,AI-1003WN,BRR/30/4.87,,
0,9,AirBox,2,6,acelink.edimax,10,12,79,臺中市立善水國中小,1,0,24.24268467,29.5,2020-05-24T01:39:31Z,0,120.5238681,臺中市梧棲區梧南路50號,2020-05-24,08BEAC0A042C,0,6.14,v1.06,0,01:39:31,AI-1003WN,BRR/30/15.59,,
,9,AirBox,2,18,,30,32,100,高雄市市立金潭國小,1,,22.528,28,2020-05-24T01:32:25Z,,120.395,高雄市金潭國小 高雄市林園區中厝里金潭路40號,2020-05-24,74DA38F21068,,14.32,,,01:32:25,,Theil-Sen/30/15.99,jtp02,kaohsiung
,9,AirBox,2,2,,4,4,79,74DA38E69CCA,1,,23.008,24.87,2020-05-24T01:32:05Z,,120.231,N/A,2020-05-24,74DA38E69CCA,,6.71,,,01:32:05,,Theil-Sen/14/3.9,NPP_Tainan1,tainan
,9,AirBox,2,13,,21,23,85,高雄市市立南安國小,1,,22.763,27.5,2020-05-24T01:36:47Z,,120.243,高雄市南安國小 高雄市彌陀區漯底里樂安路1號,2020-05-24,74DA38F20C1E,,14.1,,,01:36:47,,Theil-Sen/30/15.22,高雄市彌陀區南安國小,kaohsiung
,9,AirBox,2,23,,41,50,100,高雄市市立永清國小,1,,22.675,26.75,2020-05-24T01:31:01Z,,120.288,高雄市永清國小 高雄市左營區左營大路2之2號,2020-05-24,74DA38F21066,,19.78,,,01:31:01,,Theil-Sen/30/4.72,高雄市左營區永清國小2,kaohsiung
0,9,AirBox,2,8,acelink.edimax,14,14,91,桃園市市立新街國小,1,0,24.9631865,27.5,2020-05-24T01:36:38Z,0,121.228047,桃園市中壢區新街里延平路176號,2020-05-24,08BEAC0A043E,0,N/A,v1.06,0,01:36:38,AI-1003WN,N/A,,
0,9,AirBox,2,12,acelink.edimax,20,23,78,臺中市立惠來國小,1,0,24.1646785736,28.7,2020-05-24T01:37:42Z,0,120.64881897,臺中市西屯區文中路168號,2020-05-24,08BEAC0A043C,0,11.37,v1.06,0,01:37:42,AI-1003WN,BRR/30/1.62,,
,9,AirBox,2,32,,38,42,69,新竹-2,1,,25.036,29.25,2020-05-24T01:35:28Z,,121.559,Hsinchu,2020-05-24,74DA38F6FFD8,,26.95,,,01:35:28,,BRR/14/5.27,手動站：新竹站-2（FD8）,new_taipei
0,9,AirBox,2,7,acelink.edimax,12,15,100,桃園市市立信義國小,1,0,24.95082166,26.3,2020-05-24T01:36:02Z,0,121.2316066,桃園市中壢區信義里成都路55號,2020-05-24,08BEAC0A043A,0,N/A,v1.06,0,01:36:02,AI-1003WN,N/A,,
,9,AirBox,2,6,,10,11,100,屏東縣縣立海豐國小,1,,22.698,26.37,2020-05-24T01:32:39Z,,120.507,[900]屏東縣屏東市三山里海豐街3號,2020-05-24,74DA38F20CC4,,6.56,,,01:32:39,,BRR/30/3.39,屏東縣海豐國小,pingtung
,9,AirBox,2,5,,9,11,92,市立懷生國小,1,,25.045,26.5,2020-05-24T01:35:34Z,,121.541,臺北市中山區埤頭里安東街16巷2號,2020-05-24,74DA38F7C3D6,,7.49,,,01:35:34,,BRR/14/3.33,台北市中山區懷生國小2018,taipei
,9,AirBox,2,22,,37,46,100,屏東縣縣立忠孝國小,1,,25.062,27.62,2020-05-24T01:34:24Z,,121.451,[900]屏東縣屏東市建豐路204號,2020-05-24,74DA38F20CC8,,17.14,,,01:34:24,,BRR/14/5.51,屏東縣忠孝國小,new_taipei
,9,AirBox,2,26,,40,53,100,74DA38C7D1E6,1,,22.752,27.37,2020-05-24T01:31:38Z,,120.33,N/A,2020-05-24,74DA38C7D1E6,,19.11,,,01:31:38,,Theil-Sen/30/13.96,高科大,tainan
0,9,AirBox,2,16,acelink.edimax,26,30,78,臺中市立成功國中,1,0,24.093421,29.5,2020-05-24T01:39:06Z,0,120.6990579,臺中市大里區至善路157號,2020-05-24,08BEAC0A0436,0,14.29,v1.06,0,01:39:06,AI-1003WN,BRR/30/8.77,,
,9,AirBox,2,2,,4,4,77,屏東縣縣立南華國小,1,,25.062,27.87,2020-05-24T01:32:49Z,,121.451,[906]屏東縣高樹鄉南華村世一路1號,2020-05-24,74DA38F20CCA,,6.91,,,01:32:49,,BRR/14/5.51,高樹南華國小,new_taipei
,9,AirBox,2,6,,8,9,67,74DA38AF47F6,1,,24.088,28.11,2020-05-24T01:37:13Z,,120.55,N/A,2020-05-24,74DA38AF47F6,,20.4,,,01:37:13,,LR/30/2.59,陽明新站,changhua
0,9,AirBox,2,5,acelink.edimax,9,10,92,臺中市立東華國中,1,0,24.20530925,26.1,2020-05-24T01:36:14Z,0,120.8396155,臺中市東勢區東關路五段500號,2020-05-24,08BEAC0A0432,0,50.43,v1.06,0,01:36:14,AI-1003WN,LR/30/11.45,,
0,9,AirBox,2,9,acelink.edimax,13,15,85,桃園市市立楊光國(中)小,1,0,24.9067090397,26,2020-05-24T01:39:01Z,0,121.168344319,桃園市楊梅區瑞溪路一段88號,2020-05-24,08BEAC0A0430,0,N/A,v1.06,0,01:39:01,AI-1003WN,N/A,,
,9,AirBox,2,9,,13,14,76,74DA38B05326,1,,25.027,27.37,2020-05-24T01:31:42Z,,121.463,N/A,2020-05-24,74DA38B05326,,11.38,,,01:31:42,,BRR/14/1.62,ThoseWhoNeedFreshAir_Swei_2,taipei
,9,AirBox,2,5,,8,9,100,74DA38AF47F8,1,,25.046,28.36,2020-05-24T01:33:37Z,,121.508,N/A,2020-05-24,74DA38AF47F8,,5.33,,,01:33:37,,BRR/14/0.06,萬華比對2(F8),taipei
,9,AirBox,2,11,,23,27,100,高雄市市立鳳林國中,1,,22.521,26.5,2020-05-24T01:33:04Z,,120.348,高雄市立鳳林國民中學 高雄市小港區鳳興里龍鳳路559號,2020-05-24,74DA38F20C18,,11.61,,,01:33:04,,Theil-Sen/30/13.85,高雄市立鳳林國中,kaohsiung
,9,AirBox,2,25,,40,49,92,THU_USR_39,1,,23.861,27.5,2020-05-24T01:31:07Z,,120.429,N/A,2020-05-24,74DA38F7C1B2,,68.25,,,01:31:07,,Theil-Sen/21/20.36,THUUSR-39 竹塘國小,changhua
,9,AirBox,2,13,,18,19,77,74DA38E2B652,1,,23.989,28.75,2020-05-24T01:34:13Z,,120.69,N/A,2020-05-24,74DA38E2B652,,14.55,,,01:34:13,,LR/30/8.46,Nantou10,nantou
,9,AirBox,2,11,,15,15,87,74DA38E2B650,1,,24.065,27.25,2020-05-24T01:33:14Z,,120.431,N/A,2020-05-24,74DA38E2B650,,13.67,,,01:33:14,,LR/30/11.22,changhua40彰化縣公害防治協會,changhua
0,9,AirBox,2,2,acelink.edimax,3,4,85,嘉義縣縣立龍港國小,1,0,23.484158,29.1,2020-05-24T01:35:35Z,0,120.176926,嘉義縣東石鄉龍港村113號,2020-05-24,08BEAC0A049A,0,3.72,v1.06,0,01:35:35,AI-1003WN,BRR/14/7.47,,
,9,AirBox,2,10,,18,19,100,高雄市市立小林國小,1,,23.148,24.25,2020-05-24T01:31:58Z,,120.632,高雄市小林國小 高雄市甲仙區小林里五里路24之2號,2020-05-24,74DA38F2106C,,11.4,,,01:31:58,,Theil-Sen/30/31.18,高雄市甲仙區小林國小2018,kaohsiung
,9,AirBox,2,8,,14,16,100,澎湖縣縣立湖西國小,1,,23.584,26.12,2020-05-24T01:35:57Z,,119.662,[885]澎湖縣湖西鄉湖西村151號,2020-05-24,74DA38F20C14,,2,,,01:35:57,,LR/14/9.91,湖西國小,penghu
,9,AirBox,2,22,,35,42,100,高雄市市立光榮國小,1,,22.623,27.5,2020-05-24T01:34:02Z,,120.286,高雄市光榮國小 高雄市鹽埕區大智路150號,2020-05-24,74DA38F20C16,,16.78,,,01:34:02,,Theil-Sen/30/1.09,高雄市鹽埕區光榮國小New,kaohsiung
0,9,AirBox,2,26,acelink.edimax,45,56,100,雲林縣私立東南代用國中,1,0,23.80310738,27.8,2020-05-24T01:37:00Z,0,120.4518142,雲林縣西螺鎮西興路一五二號,2020-05-24,08BEAC0A032A,0,76.35,v1.06,0,01:37:00,AI-1003WN,Theil-Sen/21/13.89,,
0,9,AirBox,2,7,acelink.edimax,13,15,93,臺中市立東海國小,1,0,24.18456815,27.1,2020-05-24T01:39:36Z,0,120.5929182,臺中市西屯區福聯里國際街75號,2020-05-24,08BEAC0A03FC,0,5.28,v1.06,0,01:39:36,AI-1003WN,BRR/30/6.09,,
0,9,AirBox,2,10,acelink.edimax,19,21,76,桃園市市立北門國小,1,0,25.0073154,27.3,2020-05-24T01:35:02Z,0,121.3068939,桃園市桃園區正康三街139號,2020-05-24,08BEAC09FFA0,0,13.34,v1.06,0,01:35:02,AI-1003WN,BRR/30/1.35,,
0,9,AirBox,2,6,acelink.edimax,10,11,83,桃園市市立中壢國小,1,0,24.9543774,25.6,2020-05-24T01:39:16Z,0,121.2210425,桃園市中壢區中榮里延平路622號,2020-05-24,08BEAC0A03FA,0,N/A,v1.06,0,01:39:16,AI-1003WN,N/A,,
0,9,AirBox,2,20,acelink.edimax,32,36,90,臺中市立樹義國小,1,0,24.11108493,28.8,2020-05-24T01:38:00Z,0,120.6569166,臺中市南區福田路11號,2020-05-24,08BEAC0A03FE,0,15.14,v1.06,0,01:38:00,AI-1003WN,BRR/30/4.82,,
,9,AirBox,2,16,,29,33,100,屏東縣縣立鶴聲國小,1,,22.664,27.25,2020-05-24T01:33:42Z,,120.479,[900]屏東縣屏東市崇武里建國路121號,2020-05-24,74DA38F209AE,,14.93,,,01:33:42,,BRR/30/1.37,屏東縣立鶴聲國小,pingtung
0,9,AirBox,2,29,acelink.edimax,52,66,100,臺南市市立茄拔國小,1,0,23.13865101,28.1,2020-05-24T01:39:11Z,0,120.3244124,臺南市善化區嘉北里280號,2020-05-24,08BEAC0A0508,0,N/A,v1.06,0,01:39:11,AI-1003WN,N/A,,
,9,AirBox,2,2,,3,3,77,74DA38E2B5AE,1,,22.471,27.75,2020-05-24T01:31:54Z,,120.452,N/A,2020-05-24,74DA38E2B5AE,,7.45,,,01:31:54,,BRR/30/22.77,toro,pingtung
0,9,AirBox,2,5,acelink.edimax,11,12,96,雲林縣縣立口湖國小,1,0,23.5872592,28.2,2020-05-24T01:34:49Z,0,120.1840147,雲林縣口湖鄉湖東村四七號,2020-05-24,08BEAC0A0502,0,6.68,v1.06,0,01:34:49,AI-1003WN,BRR/14/14.86,,
,9,AirBox,2,51,,72,80,81,74DA38F7005E,1,,24.844,26.75,2020-05-24T01:31:59Z,,121.791,N/A,2020-05-24,74DA38F7005E,,57.76,,,01:31:59,,LR/14/11.59,北門坑近雪山隧道,yilan
,9,AirBox,2,7,,11,12,98,基隆市立明德國中,1,,25.062,25.5,2020-05-24T01:35:35Z,,121.451,[206]基隆市七堵區東新街20號,2020-05-24,74DA38F20B2A,,5.35,,,01:35:35,,BRR/14/5.51,3-02基隆市立明德國中,new_taipei
0,9,AirBox,2,6,acelink.edimax,10,11,100,桃園市市立山頂國小,1,0,24.991961,27.8,2020-05-24T01:39:52Z,0,121.3274875,桃園市龜山區山德里頂興路2號,2020-05-24,08BEAC0A0506,0,5.8,v1.06,0,01:39:52,AI-1003WN,BRR/30/2.36,,
0,9,AirBox,2,16,acelink.edimax,26,27,100,雲林縣縣立水燦林國小,1,0,23.57346296,30.7,2020-05-24T01:35:49Z,0,120.2465736,雲林縣水林鄉水林村水林路六號,2020-05-24,08BEAC0A0504,0,15.28,v1.06,0,01:35:49,AI-1003WN,BRR/14/11.83,,
0,9,AirBox,2,4,acelink.edimax,7,7,96,臺中市立龍井國小,1,0,24.1835981043,31,2020-05-24T01:39:24Z,0,120.529454872,臺中市龍井區龍西里龍門路51號,2020-05-24,08BEAC0A0234,0,1.39,v1.06,0,01:39:24,AI-1003WN,BRR/30/11.86,,
,9,AirBox,2,8,,15,18,61,08BEAC02884C,1,,25.045,27.5,2020-05-24T01:33:13Z,,121.532,N/A,2020-05-24,08BEAC02884C,,16.91,,,01:33:13,,BRR/14/2.43,光華Air Box,new_taipei
0,9,AirBox,2,23,acelink.edimax,45,56,98,雲林縣縣立斗六國小,1,0,23.7078478,27.8,2020-05-24T01:37:08Z,0,120.5530315,雲林縣斗六市鎮東路225號,2020-05-24,08BEAC0A0230,0,76.35,v1.06,0,01:37:08,AI-1003WN,Theil-Sen/21/0.93,,
0,9,AirBox,2,10,acelink.edimax,19,21,100,雲林縣縣立誠正國小,1,0,23.620699,28.1,2020-05-24T01:35:14Z,0,120.2613399,雲林縣水林鄉蘇秦村一號,2020-05-24,08BEAC0A0232,0,10.23,v1.06,0,01:35:14,AI-1003WN,BRR/14/17.13,,
0,9,AirBox,2,0,acelink.edimax,0,0,89,桃園市市立光華國小,1,0,24.655345,23.2,2020-05-24T01:38:31Z,0,121.3995733,桃園市復興區華陵里四鄰12號,2020-05-24,08BEAC0A0722,0,1.78,v1.06,0,01:38:31,AI-1003WN,BRR/14/32.79,,
,9,AirBox,2,22,,46,118,100,嘉義市立文雅國小,1,,23.483,27.12,2020-05-24T01:36:52Z,,120.487,[600]嘉義市東區盧厝里11鄰文雅街2號,2020-05-24,74DA38C7D46C,,31.08,,,01:36:52,,Theil-Sen/30/5.22,嘉義市文雅國小,chiayi_city
,9,AirBox,2,10,,15,18,100,74DA38B0510A,1,,22.676,27.25,2020-05-24T01:32:17Z,,120.497,N/A,2020-05-24,74DA38B0510A,,8.41,,,01:32:17,,BRR/30/0.98,屏東校園福音團契,pingtung
0,9,AirBox,2,27,acelink.edimax,46,59,95,嘉義縣縣立水上國中,1,0,23.42573349,28.1,2020-05-24T01:37:01Z,0,120.3948068,嘉義縣水上鄉水上村進學街45號,2020-05-24,08BEAC0A0726,0,32.05,v1.06,0,01:37:01,AI-1003WN,Theil-Sen/30/6.25,,
,9,AirBox,2,4,,5,5,100,74DA38B0510C,1,,24.265,28.75,2020-05-24T01:32:16Z,,120.731,N/A,2020-05-24,74DA38B0510C,,4.77,,,01:32:16,,LR/30/1.43,BLVD,taichuang
0,9,AirBox,2,20,acelink.edimax,38,50,97,臺南市市立正新國小,1,0,23.03327523,28.1,2020-05-24T01:39:44Z,0,120.301495,臺南市新化區豐榮里正新路97號,2020-05-24,08BEAC0A0724,0,16.91,v1.06,0,01:39:44,AI-1003WN,Theil-Sen/14/11.48,,
0,9,AirBox,2,23,acelink.edimax,42,55,100,嘉義縣縣立梅山國中,1,0,23.58753706,27.3,2020-05-24T01:37:16Z,0,120.5595796,嘉義縣梅山鄉梅北村健康街136號,2020-05-24,08BEAC0A0728,0,71.4,v1.06,0,01:37:16,AI-1003WN,Theil-Sen/21/13.9,,
,9,AirBox,2,5,,8,9,78,74DA38ED06BA,1,,25.044,25,2020-05-24T01:36:29Z,,121.519,N/A,2020-05-24,74DA38ED06BA,,9.86,,,01:36:29,,BRR/14/1.15,台大醫院13,taipei
,9,AirBox,2,0,,0,0,100,08BEAC028D3A,1,,22.102,26.87,2020-05-24T01:32:48Z,,120.84,N/A,2020-05-24,08BEAC028D3A,,1.95,,,01:32:48,,BRR/14/16.85,iTribe分水嶺部落,pingtung
,9,AirBox,2,31,,54,70,100,高雄市市立維新國小,1,,22.802,26.25,2020-05-24T01:33:53Z,,120.247,高雄市維新國小 高雄市永安區維新路光明九巷69-10號,2020-05-24,74DA38F20BC0,,25.9,,,01:33:53,,Theil-Sen/30/19.31,高雄市永安區維新國小,kaohsiung
,9,AirBox,2,3,,5,5,100,08BEAC028D3C,1,,23.869,27.25,2020-05-24T01:33:54Z,,121.507,N/A,2020-05-24,08BEAC028D3C,,0,,,01:33:54,,LR/14/14.78,iTribe壽豐部落,hualien
,9,AirBox,2,4,,6,7,72,08BEAC028D3E,1,,24.7039406,27,2020-05-24T01:35:14Z,,120.9108395,N/A,2020-05-24,08BEAC028D3E,,11.44,,,01:35:14,,PA/14/12.89,b02,miaoli
,9,AirBox,2,8,,12,12,83,高雄市市立後紅國小,1,,22.792,27.12,2020-05-24T01:33:28Z,,120.302,高雄市後紅國小 高雄市岡山區岡燕路二巷八八號,2020-05-24,74DA38F20BC4,,10.6,,,01:33:28,,Theil-Sen/30/17.79,後紅國小,kaohsiung
,9,AirBox,2,25,,61,83,100,高雄市市立八卦國小,1,,22.689,26.87,2020-05-24T01:35:34Z,,120.333,高雄市八卦國小 高雄市仁武區八卦里永仁街555號,2020-05-24,74DA38F20BC8,,28.91,,,01:35:34,,Theil-Sen/30/7.79,高雄市仁武區八卦國小(2018),NA
0,9,AirBox,2,5,acelink.edimax,8,9,79,桃園市市立中興國中,1,0,24.9963352,27.6,2020-05-24T01:35:42Z,0,121.2907131,桃園市桃園區文中路122號,2020-05-24,08BEAC0A065C,0,6.91,v1.06,0,01:35:42,AI-1003WN,BRR/30/1.38,,
,9,AirBox,2,8,,13,14,72,08BEAC028A1E,1,,24.223935,28.61,2020-05-24T01:34:38Z,,120.47248,N/A,2020-05-24,08BEAC028A1E,,8.99,,,01:34:38,,BRR/30/18.88,華村,taichuang
0,9,AirBox,2,10,acelink.edimax,19,21,100,雲林縣縣立四湖國中,1,0,23.63048672,29.3,2020-05-24T01:39:23Z,0,120.2264732,雲林縣四湖鄉湖西村中正路二號,2020-05-24,08BEAC0A065A,0,11.1,v1.06,0,01:39:23,AI-1003WN,BRR/14/18.29,,
,9,AirBox,2,22,,37,48,100,74DA38AF4848,1,,23.763,24.5,2020-05-24T01:36:01Z,,120.789,N/A,2020-05-24,74DA38AF4848,,22.83,,,01:36:01,,LR/30/19.73,榕泰茶業鹿谷秀峰站,nantou
,9,AirBox,2,6,,9,10,78,AirBox-NUS-14,1,,1.276,28.36,2020-05-24T01:34:57Z,,103.82,N/A,2020-05-24,08BEAC036690,,N/A,,,01:34:57,,N/A,telok blangah crescent_outdoo,
,9,AirBox,2,24,,37,50,100,74DA38B051B8,1,,22.607,28.5,2020-05-24T01:31:28Z,,120.562,N/A,2020-05-24,74DA38B051B8,,17.98,,,01:31:28,,BRR/30/10.56,myPM2.5_B8,kaohsiung
,9,AirBox,2,22,,33,41,96,74DA38AF4840,1,,22.543,28.5,2020-05-24T01:32:28Z,,120.536,N/A,2020-05-24,74DA38AF4840,,16.97,,,01:32:28,,BRR/30/15.28,Airbox_chaozhou,pingtung
,9,AirBox,2,8,,12,16,100,74DA38AF4844,1,,23.289,27.12,2020-05-24T01:35:23Z,,120.329,N/A,2020-05-24,74DA38AF4844,,N/A,,,01:35:23,,N/A,太康國民小學,tainan
,9,AirBox,2,4,,6,7,76,74DA38AF4846,1,,25.003,25.87,2020-05-24T01:32:27Z,,121.576,N/A,2020-05-24,74DA38AF4846,,9.25,,,01:32:27,,BRR/14/8.39,Best,taipei
,9,AirBox,2,1,,1,1,100,74DA38B051B0,1,,24.8,26.75,2020-05-24T01:36:28Z,,121.783,N/A,2020-05-24,74DA38B051B0,,0,,,01:36:28,,LR/14/6.87,青天計畫2.0 - 礁溪玉田村踏踏路,yilan
,9,AirBox,2,117,,152,156,78,08BEAC028930,1,,25.09116308,25.87,2020-05-24T01:31:23Z,,121.2679028,N/A,2020-05-24,08BEAC028930,,87.2,,,01:31:23,,BRR/30/11.27,誠聖宮,new_taipei
,9,AirBox,2,5,,8,8,100,74DA38C7D398,1,,25.046,29.86,2020-05-24T01:34:22Z,,121.507,N/A,2020-05-24,74DA38C7D398,,5.33,,,01:34:22,,BRR/14/0.11,EPA_Wanhua_98,taipei
,9,AirBox,2,14,,26,29,100,08BEAC028D30,1,,22.697,28,2020-05-24T01:33:15Z,,120.6,N/A,2020-05-24,08BEAC028D30,,13.13,,,01:33:15,,BRR/30/11.79,iTribe美園部落,pingtung
,9,AirBox,2,10,,17,17,100,高雄市市立烏林國小,1,,22.698,29.5,2020-05-24T01:36:07Z,,120.373,高雄市烏林國小 高雄市仁武區烏林里林森巷23號,2020-05-24,74DA38F20BCC,,7.87,,,01:36:07,,Theil-Sen/30/11.35,wulin_air,kaohsiung
,9,AirBox,2,9,,16,17,76,08BEAC028A20,1,,24.82111774,28.25,2020-05-24T01:32:59Z,,121.1030122,N/A,2020-05-24,08BEAC028A20,,13.06,,,01:32:59,,BRR/14/9.06,雲夢山丘2,taipei
,9,AirBox,2,13,,21,25,85,08BEAC028D34,1,,22.37,28.75,2020-05-24T01:31:14Z,,120.624,N/A,2020-05-24,08BEAC028D34,,13.59,,,01:31:14,,BRR/30/36.48,iTribe春曰部落,pingtung
